target,theta,thetad,tau,dm,da,db
3.056964876107571838e-01,1.099127830260540506e+00,-1.194252937954268096e-01,-2.263530215312161431e+01,1.530262998982440115e+00,1.002159334508400557e+00,1.433272694538750835e+00
-7.350020810414296946e-02,4.720898842253642980e-01,6.353600858316277300e-01,-2.436778924473196284e+01,1.637858603930368195e+00,1.287636189571127909e+00,1.725089400414829610e+00
3.613709159445062102e-01,-3.281774264475753600e-01,-5.630891690403114769e-01,3.101828544931547071e+01,1.516539275149157540e+00,1.285437188170921230e+00,1.220945766101563690e+00
3.592381182163371101e-01,5.033754169917491472e-01,5.679275089598148085e-01,3.932037091086300507e+00,1.431561280055693830e+00,8.538328209491440335e-01,1.018897944393500676e+00
-4.693547706976823886e-01,-5.762462293691481552e-01,9.039560051717678846e-01,1.985953655254031247e+01,1.441705643229714839e+00,1.532213271966137214e+00,1.712508833140116371e+00
-3.108891884580886056e-01,-4.759410695941214686e-01,-3.822256434070581133e-02,-1.291302191681158718e+01,5.959317488313083944e-01,1.700982177216551205e+00,1.316852717770532921e+00
1.272768842855725113e+00,-2.428700524076194134e-01,8.608111214689506685e-02,-1.724656675609606538e+01,1.863293767499830222e+00,7.619332811488218615e-01,1.671077188240702283e+00
-1.140559871120450791e-01,5.240994650745102179e-01,5.319817308436843861e-01,-2.579440112196591883e+01,1.059367178463049397e+00,1.642194332796604206e+00,1.612518577715794876e+00
1.685689722419340397e-01,-4.476472047586568248e-01,-1.372942064294161747e-02,1.509133658344527618e+01,9.038475415236021382e-01,1.531230625270009194e+00,1.427022238313312874e+00
6.646392777299608978e-01,1.834523843836864676e-01,3.715048030439302984e-01,-1.991980131595230219e+01,1.278197174276792802e+00,1.137856245436990932e+00,1.720643529545630379e+00
1.083562654016848037e-01,2.371126982595640753e-01,2.315189731066271683e-01,-9.905486109566567166e+00,1.511569900519350362e+00,1.179015273834588928e+00,1.651651908154101234e+00
-2.145183260713866003e-01,-3.126749155910718003e-01,-1.786829921269706689e-01,-7.384452672367960879e+00,1.723519002252399401e+00,2.128837376986425056e+00,1.202952221236587516e+00
8.902015663085177666e-01,9.679366483385892783e-01,-2.275758827127938033e-01,2.827556222159132560e+01,1.363937411453629567e+00,1.294331715300585550e+00,1.112536045562392273e+00
1.414512012615225967e+00,-1.543155957507204301e-01,-7.578495702522155542e-01,-4.663814777050885318e+00,1.616001563204192193e+00,8.539487844776503245e-01,1.424032601995183667e+00
1.606224665041862398e-01,6.081495836867762961e-01,4.509106921245153998e-01,-3.216341099063756204e+00,1.659544518620256426e+00,7.742964867446118227e-01,1.763912596364416885e+00
-2.829145437220613804e-02,2.544406582207348611e-01,6.576371680569579325e-01,1.592113860546871251e+01,9.194053913234232489e-01,1.367768795856879605e+00,1.374715515948586875e+00
-2.325986592666557107e-01,-2.097603206884448568e-01,-6.967897244360100606e-01,9.952459839672261666e+00,1.038000683018216685e+00,9.768067862181148975e-01,8.400687003022030419e-01
1.477296590427721767e+00,1.158083170417690821e+00,3.417580578352565346e-01,-8.660408060214905390e+00,1.847489027015091878e+00,1.319997566849437698e+00,1.631783048926841895e+00
6.101920357019984253e-01,-1.003994436940727208e-01,6.173206714231772585e-01,-3.834157518433029654e+00,1.501206704586660168e+00,1.011490488568484558e+00,1.218730979131607883e+00
-6.233285284550389715e-02,1.259603311595109298e+00,8.538270587307161819e-01,5.119931223311147583e+00,1.206425792508074801e+00,1.350444526821428681e+00,1.041844908433188444e+00
-5.730959910247718225e-04,-9.895222766025346672e-02,-1.896915768788710599e-01,2.142227419237480834e+00,1.258314401983780639e+00,9.766464371894688634e-01,1.252609404058799614e+00
-2.239265593877562688e-01,-4.582572150171531078e-01,1.108686353153718746e-01,-1.715490879026002347e+01,1.212608437144216289e+00,1.359668534647398230e+00,1.782582694354749364e+00
-6.128158138822780154e-01,2.031043130342516656e-01,-7.787242940250234113e-01,-1.413456291684037325e+01,1.193237037460741501e+00,1.566634701673474739e+00,8.500891037202652489e-01
3.378389621830571454e-01,2.801037265137923948e-01,7.777552973864810815e-01,2.130028929357424872e+01,8.931549032659833465e-01,1.540278357754124139e+00,1.585408405363063489e+00
2.069626811282276185e-02,3.844962004069942263e-01,6.814259205083491588e-01,1.048967021495570329e+01,1.057387799353973756e+00,1.837159135605257676e+00,1.184193291243771373e+00
8.793725298697258053e-01,3.148648006814372957e-01,1.679961077999596875e-01,-2.336162210630633851e+01,1.177106125201478948e+00,1.527561758146733339e+00,1.330028869897514454e+00
6.522985713986470535e-02,3.083406597013948480e-01,-3.012133500066597191e-01,1.195669004422893700e+00,8.383292282736364287e-01,2.167797777501071277e+00,7.793857771228479558e-01
6.731033070039147415e-01,-3.633468470016576468e-02,1.556289578289451192e-01,1.532221782520639941e+01,1.179391938528275618e+00,8.652084672099742413e-01,1.399213202305722659e+00
4.690373107451761836e-01,1.189961011586190054e+00,-6.612443456873497993e-01,2.030181987310466241e+01,1.188238945216634201e+00,8.880649392427845124e-01,1.634461635361286413e+00
4.147078773629360726e-01,2.465929909003868048e-01,-1.846618156770139796e-01,-7.056292058837556169e+00,9.830878890645774471e-01,1.571453204579364327e+00,1.512072545385089173e+00
3.450580254915437961e-01,-2.463726880421654997e-01,4.785502902853775442e-01,1.526671045139518945e+01,1.690520394759335465e+00,1.633049205106432922e+00,1.770421428597388269e+00
1.022682793970537962e-01,-6.065543485997496737e-02,2.421717946650288333e-01,6.980821163287688202e-01,6.492504863447767782e-01,1.020558807461402262e+00,9.250752877466340562e-01
1.301760800659637896e-01,-4.275014166597762011e-01,1.279368440305317600e+00,1.994647596867745731e+00,1.181181709067544716e+00,1.598288437416856667e+00,1.057983226048031966e+00
-3.320700196140604077e-01,5.123082367524044445e-01,2.088083136231303205e-01,-2.862449552055295499e+00,1.028496455665596665e+00,1.371043294058255979e+00,1.412622731004129273e+00
8.056930188808840709e-01,7.195061095080800273e-01,4.022809955542272498e-01,1.327456769348313692e+01,1.544518317108471983e+00,1.980158684897721066e+00,1.388645690344221251e+00
-8.179860173637235055e-02,-1.644323845732735545e-01,-2.763207841638201656e-01,8.024911132861575425e+00,1.492827535238121728e+00,1.633398482833355203e+00,1.792503492290682843e+00
5.761432750584351004e-01,7.052150223329940737e-02,3.207886710415752129e-01,-7.314403370517855052e+00,1.495924411095334916e+00,1.250869969720628250e+00,6.642926212527895391e-01
1.369158677263076496e-01,4.846616275099489002e-01,-1.539603337562214513e-01,9.366573505655095389e+00,1.056603911466987178e+00,1.257623702007636401e+00,1.512673531740739152e+00
3.748644766786566329e-01,5.110540341329482539e-01,-1.398900637247770251e-01,-7.125980535087130363e+00,1.440345927022161243e+00,1.568595759178453619e+00,1.134821500851228793e+00
-7.709215006132028036e-02,6.975262243708760801e-01,9.773192262375832717e-01,-1.945240103380140440e+01,1.360060351509348564e+00,1.419983089188701086e+00,1.063574721808505430e+00
-1.919235774861432486e-01,-4.203422229172472657e-01,1.766411024246711536e-01,-3.018986864482534838e+00,1.583496364173460513e+00,1.681851299289549573e+00,1.155683870572369099e+00
-1.509937364803026587e-02,5.083055517308890936e-01,9.279760620609803778e-01,-2.662821711558136784e+01,1.117502962292347801e+00,1.386652893988345570e+00,1.075582348968293411e+00
3.252661168793084534e-01,5.126860610279484476e-01,4.115933989799229198e-01,1.618592583199409773e+01,1.428155858437963888e+00,1.195977668107979897e+00,9.117288090815419688e-01
-3.202573539553116300e-01,-7.133907447499687748e-01,4.172722063201391163e-01,2.800316017207463304e+01,1.790453310847428980e+00,8.056498818694762809e-01,1.477210011905931486e+00
-2.435025656203424014e-03,-1.197489473776752744e-01,1.472201011705323026e+00,-8.392254450122836218e+00,1.042107230698948284e+00,9.586816960152894085e-01,7.212510250563255454e-01
-1.773060632670221959e-01,5.475866876779806880e-01,1.205065746728558818e+00,-2.853145710427728687e+00,1.092301132114045670e+00,1.479012377328161376e+00,1.522444320611409552e+00
-5.461085911351990507e-01,8.629303444477670615e-01,6.343927880585494006e-02,4.056549540305904311e-01,1.209834743435778348e+00,1.092008992762873776e+00,1.694607114342953080e+00
-8.803701738379177133e-01,2.657612263405893516e-01,1.625926048352219766e-01,-1.636360332722953004e+01,1.636115989430763307e+00,1.552546318946834703e+00,9.078097339081505623e-01
1.619327856669024734e-01,-1.469793149945698707e-01,2.849706176628854504e-01,2.656268812446425898e+01,6.861197113921329027e-01,1.448342237761354179e+00,1.272718030698192671e+00
-9.830226579882264115e-01,3.486740153138958020e-01,6.872135508492962508e-01,-3.566133537884613247e+01,1.385764332780328401e+00,1.673830612480524893e+00,1.285524321640717282e+00
7.529517263004018579e-01,1.134397163429371330e-01,6.081070927384196745e-01,1.453747501514773433e+01,1.600106757487793407e+00,1.004155178054750186e+00,9.967662802699627234e-01
1.340651866994223562e-01,-1.030505010564012336e-01,1.248294872585520077e+00,2.047727911257344502e+01,1.316602849355280158e+00,1.544678119601735844e+00,1.706759229168603342e+00
-3.247372371397806434e-01,4.832160753115424812e-01,5.676062562477915963e-01,8.261779522970465806e+00,1.462419600885219717e+00,1.590857122582997496e+00,1.060743550616646935e+00
8.778589116535431280e-01,3.431937107347476368e-01,-4.893415181844985029e-01,7.313887879011057969e+00,2.071640011738578036e+00,1.395395726030723482e+00,9.269642004834738325e-01
9.892337271136881771e-01,-5.899076512532848149e-01,4.865262308343101250e-01,-4.216326796526223575e+01,1.653682095405463848e+00,1.200997995430159060e+00,1.320110536892320496e+00
5.800041482281188820e-02,1.148009457073855044e+00,6.703333034340608343e-01,1.512311410522653432e+01,1.135197296646055065e+00,1.049964630831904833e+00,1.780990513384386631e+00
-1.378361192466106555e-01,4.207240602960032327e-01,-1.696518802957253935e-01,-2.263375930606120434e+01,1.396426820227208987e+00,1.432568958941532467e+00,1.874655720985742846e+00
2.367795467440596546e-01,8.149129753371181506e-02,5.993119170223370346e-02,-2.982027431027761910e+00,1.314331253555437229e+00,1.041048070359276823e+00,1.144577448625310412e+00
7.690381719421165441e-01,1.014867723437324898e+00,9.690243572769287050e-01,1.570890961764839311e+01,1.383795571482198339e+00,1.097723617896607662e+00,9.946653601039111559e-01
3.857723189921228868e-01,1.066559598902308004e+00,3.906369649790117360e-01,1.562669468668143047e+01,1.273322311787970396e+00,1.143545398489991261e+00,1.691355294814204768e+00
8.224788608418284186e-01,-2.724977865324085813e-01,2.998120154371717305e-01,3.718941463095966515e+00,1.429262201858791270e+00,1.840729731505437838e+00,1.280514834274164793e+00
2.317213940627604052e-01,-1.400084185194831222e-02,-1.678011396948826395e-01,-1.780658654380626160e+01,1.598326977099625346e+00,1.381660509406851700e+00,1.223237256503865833e+00
1.466654748894944682e-01,9.032344094208843988e-02,1.354616533474243711e+00,1.397857385119944773e+01,1.444894022937924127e+00,8.640314939502361513e-01,1.146617374449125260e+00
2.288856045213386037e-01,6.532223986945114858e-01,-5.375423270772062834e-01,2.205936851448737812e+01,1.379567911905157374e+00,1.780332511691432806e+00,2.010751156535603990e+00
1.046473204228374337e-01,5.016713520235879104e-02,2.181859276801326464e-01,1.270445751147496027e+00,9.590723346720101405e-01,1.378820913354670274e+00,1.317255913428629022e+00
9.818700797524755608e-02,1.079172177281954248e+00,5.597297281477812275e-02,-1.142859402231196642e+00,1.506771924418211839e+00,1.526733114712209405e+00,1.256767685771342125e+00
8.615161810050802060e-01,6.584262372457283519e-01,-4.713776269983169231e-01,2.036171308848235384e+00,1.749637588786193021e+00,1.360457048834210925e+00,1.871495617696165459e+00
-2.988799988146382813e-01,1.004716194253025136e-01,3.318383935379110028e-02,1.262388928269889909e+01,1.391289748242247271e+00,1.093977425900303002e+00,1.387577183399269387e+00
7.235470414804495709e-01,1.056622607958936366e-01,-1.185906669777857969e+00,2.313180561028990567e+01,1.122883566573063208e+00,3.846814173416685523e-01,1.479655751619745496e+00
7.525849354521327861e-01,1.953134831128440843e-02,-5.874481415806395157e-01,1.031912800919773687e+01,1.086040401091210361e+00,8.954169868732585469e-01,1.830232888192501628e+00
-1.937090349943212109e-01,-6.538788879123939024e-01,4.158653194829053379e-01,2.128495216350780339e+01,1.118981786365207398e+00,1.457630784103677302e+00,1.633463707995422176e+00
-8.929406512674240570e-01,5.617211353133716445e-01,-2.514322590118758249e-01,-2.153110749218081921e+01,1.379315071847145857e+00,1.709631060125704538e+00,1.020587236271558673e+00
1.140809800314277700e+00,-7.836635176366113509e-02,6.107814618671353335e-01,3.056771466936178783e+01,9.266043984854727134e-01,8.667693879414395397e-01,1.043842156059484161e+00
-1.745920852452009786e-01,-4.985299620575092128e-01,3.076703839284433695e-01,-1.520353487901357425e+01,1.326261305108449084e+00,8.782728491197812071e-01,1.478931700636835656e+00
1.171647168157758934e-01,6.312721823765276019e-01,-1.645949993826907043e-01,2.079653815737338007e+01,1.470683810988384854e+00,1.591139443667626274e+00,1.661868620147989750e+00
-1.352553974980387208e+00,5.941785651629741816e-01,6.225161156464369405e-01,1.937081668527498834e+01,1.482929231897789357e+00,1.459305434705354232e+00,1.208251897271969355e+00
1.109139285585755419e-01,2.469366198465572371e-02,1.131622322787133816e+00,-2.597809754609793842e+01,1.324589151666647480e+00,1.579672209314072928e+00,1.484684553970823551e+00
5.166005671452059828e-02,-7.028755139007752950e-01,2.220736763052977292e-01,1.723015151525932609e+01,1.481657054195809620e+00,1.444991723896200675e+00,1.433262014090086245e+00
7.793663134323979003e-02,-2.102664392658759596e-01,5.419158105167106582e-02,5.682981449567922283e+00,1.303409318113668558e+00,1.203379339693852579e+00,1.564211112855687036e+00
4.122482300874900085e-01,4.054687588886998206e-01,4.621527845354780339e-01,-9.495091654265072734e+00,1.705357420207335162e+00,9.357838628824447502e-01,1.312422679303266726e+00
-7.145440524698968288e-01,6.814350464339877789e-01,5.209539509586664785e-01,-1.073067990131719363e+01,8.217594986778941069e-01,9.612227495620011553e-01,9.942336532708543340e-01
6.223090605825269683e-02,1.699067449219152648e-01,6.708315661929588058e-01,2.629137565377199692e+01,1.499492550336472219e+00,1.297877189268197062e+00,1.605656414920128450e+00
1.878015380629532993e-01,1.351264277801541569e+00,-7.605596109632791757e-01,1.184344691945776695e+01,1.800413598139347870e+00,1.225647482404354394e+00,1.826765150202673382e+00
2.072012686121401381e-01,8.518130417042567570e-01,2.781331822687034272e-01,3.569253222845532747e+01,8.405675617039758407e-01,1.005525835201033003e+00,1.167255203967566768e+00
4.492826253460759922e-01,5.043159693402919919e-01,2.547072522642810852e-02,-1.819007828857575149e+01,1.118322580584941273e+00,1.412993308241918156e+00,1.063520703665033595e+00
1.984983208035938362e-01,-3.743002794582226400e-01,1.722682690981206244e-01,1.509055007182342756e+01,1.639806782850207201e+00,1.679459111673930138e+00,1.215282544202725967e+00
5.834989314489493761e-01,3.939486850879867497e-01,7.764306310592304916e-01,-1.379525609382553597e+01,1.137194405002295960e+00,8.320696818170686404e-01,1.613589433577459431e+00
1.434391159044091646e+00,9.480018861388522788e-01,1.614178089631692348e-01,-4.493107420646658134e+00,1.296276201213874657e+00,1.886368151113354097e+00,1.159766599500601458e+00
8.792990099987776920e-02,1.284335207336468221e+00,-6.638352723115488636e-03,1.719214772314022355e+01,1.410133430799783483e+00,8.344895374859744308e-01,1.729581794972843811e+00
2.911583701001871916e-01,-3.159967088318718642e-01,-4.035873153019292059e-01,3.908065949698083852e+00,7.758457097474197317e-01,1.198805450788628102e+00,1.064079312107508946e+00
2.841161211556876842e-01,-5.967610784211947461e-01,7.679781861610117388e-02,-1.233999500687314033e+01,9.345136280994408295e-01,9.359387154893442640e-01,1.453391993023901207e+00
5.960381997016208494e-02,3.862917777955354737e-02,2.607239074293684067e-01,-1.892257224841886298e+01,1.101273852046163571e+00,1.579477147857195396e+00,9.314411865997668238e-01
